module,location,rcwl,pir,rssi,uptime,heap,temperature,humidity,recommendation_type,severity
MOD_PC_02,LIVING_ROOM,0,0,-58,29784,22982,25.9,16.0,low_humidity,low
MOD_ROOM_01,OFFICE,0,0,-53,42115,46988,24.8,24.1,low_humidity,low
MOD_ROOM_01,LAB,0,1,-57,79979,28262,22.5,18.9,low_humidity,low
MOD_ROOM_01,LIVING_ROOM,0,1,-70,24412,43455,26.6,25.6,low_humidity,low
MOD_ROOM_01,LIVING_ROOM,0,1,-63,43638,47753,23.2,19.5,low_humidity,low
MOD_ESP_02,M_ROOM,1,0,-58,50069,19650,22.4,17.7,low_humidity,low
MOD_PC_02,LIVING_ROOM,0,1,-57,79000,44716,25.5,18.0,low_humidity,low
MOD_ROOM_01,KITCHEN,1,1,-67,5927,47487,27.8,22.6,low_humidity,low
MOD_ESP_02,KITCHEN,0,1,-58,17129,14832,24.2,22.8,low_humidity,low
MOD_ESP_01,OFFICE,1,0,-59,77819,31084,27.3,15.5,low_humidity,low
MOD_PC_02,KITCHEN,0,1,-69,53149,18707,25.1,17.5,low_humidity,low
MOD_ESP_02,BEDROOM,0,0,-63,53121,40023,24.1,21.2,low_humidity,low
MOD_ESP_02,BEDROOM,0,1,-52,1780,10493,22.5,23.3,low_humidity,low
MOD_PC_02,LIVING_ROOM,0,1,-75,13909,43929,24.6,25.5,low_humidity,low
MOD_ROOM_01,LAB,1,1,-54,13924,37232,26.5,23.4,low_humidity,low
MOD_ESP_01,KITCHEN,1,1,-61,53751,37907,23.6,26.9,low_humidity,low
MOD_PC_02,KITCHEN,1,1,-56,2366,24188,24.9,19.9,low_humidity,low
MOD_PC_02,OFFICE,1,0,-73,55649,19792,24.1,22.4,low_humidity,low
MOD_ESP_01,BEDROOM,0,0,-62,19455,26014,24.0,22.8,low_humidity,low
MOD_PC_01,BEDROOM,1,1,-63,73702,20329,24.5,27.0,low_humidity,low
MOD_ROOM_01,BEDROOM,1,1,-69,31309,27477,24.2,16.9,low_humidity,low
MOD_ESP_01,KITCHEN,1,0,-60,79812,25180,22.3,15.1,low_humidity,low
MOD_PC_01,BEDROOM,0,1,-53,14783,37165,23.8,17.4,low_humidity,low
MOD_PC_02,LAB,0,1,-63,47627,13925,24.1,27.0,low_humidity,low
MOD_ESP_02,LAB,1,1,-54,12785,47139,25.0,21.2,low_humidity,low
MOD_PC_01,LAB,0,0,-67,59042,19949,24.8,16.4,low_humidity,low
MOD_ESP_02,M_ROOM,1,0,-67,28555,42617,23.4,17.6,low_humidity,low
MOD_ESP_02,LAB,0,1,-54,15902,40293,25.6,15.9,low_humidity,low
MOD_PC_02,OFFICE,1,0,-73,71607,13846,22.0,27.8,low_humidity,low
MOD_PC_02,LAB,1,0,-75,23938,44040,25.1,25.7,low_humidity,low
MOD_ROOM_01,BEDROOM,1,0,-64,35643,33906,23.0,22.3,low_humidity,low
MOD_PC_02,KITCHEN,0,1,-65,16255,33474,27.4,23.0,low_humidity,low
MOD_ESP_01,M_ROOM,1,1,-65,85470,22130,22.6,27.4,low_humidity,low
MOD_PC_02,M_ROOM,1,1,-64,5208,28196,23.1,21.9,low_humidity,low
MOD_PC_01,LAB,1,0,-67,22356,38265,24.2,26.4,low_humidity,low
MOD_PC_02,KITCHEN,1,0,-69,4715,29218,24.4,22.0,low_humidity,low
MOD_ROOM_01,LIVING_ROOM,1,0,-53,57631,25196,23.4,17.7,low_humidity,low
MOD_ESP_01,LAB,0,1,-64,53037,45860,25.7,18.0,low_humidity,low
MOD_ROOM_01,LIVING_ROOM,0,0,-59,48410,27037,24.5,20.6,low_humidity,low
MOD_ESP_01,OFFICE,1,0,-67,20749,42131,24.9,20.0,low_humidity,low
MOD_ESP_01,OFFICE,0,0,-71,76748,46333,25.9,18.7,low_humidity,low
MOD_PC_02,LAB,1,0,-74,23181,33939,27.6,27.8,low_humidity,low
MOD_PC_02,LAB,1,1,-59,58247,25963,27.4,27.4,low_humidity,low
MOD_PC_02,KITCHEN,0,0,-64,26506,14687,23.5,27.0,low_humidity,low
MOD_PC_02,LAB,0,1,-55,22000,16990,25.0,17.3,low_humidity,low
MOD_ESP_01,M_ROOM,0,1,-61,68929,49750,24.4,26.6,low_humidity,low
MOD_PC_01,LIVING_ROOM,1,1,-52,22982,40193,24.3,23.8,low_humidity,low
MOD_ESP_01,BEDROOM,0,0,-50,40614,26396,27.5,19.5,low_humidity,low
MOD_ESP_02,M_ROOM,0,0,-54,72373,18823,24.8,19.2,low_humidity,low
MOD_ROOM_01,LAB,1,0,-64,60850,35643,25.7,24.6,low_humidity,low
MOD_ROOM_01,LIVING_ROOM,1,0,-53,62730,19425,23.2,20.0,low_humidity,low
MOD_ESP_02,M_ROOM,0,0,-54,55700,16108,25.1,16.5,low_humidity,low
MOD_ESP_01,KITCHEN,1,0,-56,57571,27170,23.6,26.0,low_humidity,low
MOD_ESP_01,LAB,1,0,-56,25490,21154,26.4,27.8,low_humidity,low
MOD_PC_02,BEDROOM,1,0,-52,45197,26781,23.5,26.7,low_humidity,low
MOD_PC_01,KITCHEN,0,0,-64,52403,13917,23.7,17.0,low_humidity,low
MOD_PC_01,KITCHEN,1,1,-53,74618,44681,26.5,23.4,low_humidity,low
MOD_ROOM_01,LAB,0,1,-58,40216,22869,24.8,19.4,low_humidity,low
MOD_ROOM_01,OFFICE,1,1,-70,31132,41196,22.6,23.6,low_humidity,low
MOD_PC_01,LIVING_ROOM,0,0,-58,10527,20571,23.6,26.8,low_humidity,low
MOD_PC_02,BEDROOM,0,0,-64,18045,34089,26.2,26.6,low_humidity,low
MOD_PC_01,KITCHEN,0,1,-57,77608,37226,25.1,22.9,low_humidity,low
MOD_PC_01,BEDROOM,0,1,-73,67135,43961,22.8,27.9,low_humidity,low
MOD_ESP_02,BEDROOM,0,0,-53,59078,17908,24.3,24.7,low_humidity,low
MOD_PC_01,LIVING_ROOM,1,1,-68,47269,10061,22.2,21.1,low_humidity,low
MOD_PC_02,LAB,1,0,-71,31196,45964,24.9,19.9,low_humidity,low
MOD_ESP_02,LIVING_ROOM,0,1,-51,66779,37163,24.4,22.2,low_humidity,low
MOD_ESP_01,LAB,1,0,-52,42479,21839,25.6,23.4,low_humidity,low
MOD_ESP_02,OFFICE,1,1,-63,23763,19139,26.6,23.7,low_humidity,low
MOD_ROOM_01,LAB,1,0,-55,24358,28198,23.4,26.2,low_humidity,low
MOD_ESP_01,LAB,0,0,-68,67664,21130,25.7,18.5,low_humidity,low
MOD_PC_02,BEDROOM,0,0,-74,84681,20613,25.0,15.3,low_humidity,low
MOD_ROOM_01,M_ROOM,1,0,-52,61883,17167,23.5,17.2,low_humidity,low
MOD_ESP_01,OFFICE,1,1,-65,6894,25244,23.9,24.6,low_humidity,low
MOD_ESP_01,LIVING_ROOM,1,0,-53,11616,46243,24.0,19.5,low_humidity,low
MOD_ROOM_01,LAB,1,1,-52,59920,43993,22.4,18.8,low_humidity,low
MOD_ESP_01,LIVING_ROOM,1,1,-66,41559,18293,22.8,17.6,low_humidity,low
MOD_ROOM_01,M_ROOM,1,0,-72,58421,12500,27.1,19.6,low_humidity,low
MOD_ROOM_01,BEDROOM,1,1,-68,74241,26234,25.2,19.4,low_humidity,low
MOD_ROOM_01,KITCHEN,1,0,-50,52621,47410,22.1,18.8,low_humidity,low
MOD_ESP_01,KITCHEN,0,1,-69,84382,43702,26.5,19.9,low_humidity,low
MOD_PC_01,OFFICE,1,0,-66,49663,22410,26.9,22.7,low_humidity,low
MOD_PC_01,LAB,0,0,-70,47140,14043,22.0,18.8,low_humidity,low
MOD_PC_02,M_ROOM,0,0,-59,40256,10505,27.5,24.0,low_humidity,low
MOD_PC_02,M_ROOM,1,1,-64,30991,19562,22.5,23.3,low_humidity,low
MOD_PC_01,BEDROOM,1,0,-66,24813,36045,27.1,27.3,low_humidity,low
MOD_PC_01,OFFICE,0,0,-63,71113,36073,27.0,17.0,low_humidity,low
MOD_ESP_01,KITCHEN,1,1,-67,34627,36757,23.7,21.4,low_humidity,low
MOD_ESP_02,LAB,1,0,-59,40533,10514,27.0,16.3,low_humidity,low
MOD_ROOM_01,KITCHEN,1,0,-58,33632,37179,27.8,19.6,low_humidity,low
MOD_ESP_02,LIVING_ROOM,0,1,-63,53819,33127,25.0,27.8,low_humidity,low
MOD_PC_02,LIVING_ROOM,0,0,-55,5363,44990,24.9,22.5,low_humidity,low
MOD_PC_02,OFFICE,1,1,-50,12958,27151,26.9,21.5,low_humidity,low
MOD_PC_02,LAB,0,0,-65,45378,39936,24.0,21.3,low_humidity,low
MOD_PC_01,OFFICE,0,0,-72,40616,35875,27.7,20.3,low_humidity,low
MOD_ESP_01,M_ROOM,1,0,-72,28998,46436,25.5,23.9,low_humidity,low
MOD_PC_01,M_ROOM,0,0,-58,81175,29223,23.3,24.8,low_humidity,low
MOD_PC_01,LAB,0,0,-72,18987,18024,22.2,25.0,low_humidity,low
MOD_ESP_02,LAB,1,1,-60,3786,23518,25.5,23.5,low_humidity,low
MOD_PC_01,LAB,0,0,-59,51582,34156,23.5,20.7,low_humidity,low
MOD_ESP_02,M_ROOM,1,0,-75,15976,40040,26.1,27.7,low_humidity,low
MOD_PC_02,M_ROOM,0,0,-65,23209,28531,26.0,24.4,low_humidity,low
MOD_ESP_01,LAB,1,1,-51,43105,39210,31.1,54.2,high_temp_occupied,medium
MOD_ROOM_01,M_ROOM,1,1,-70,14650,33866,30.0,61.5,high_temp_occupied,medium
MOD_ESP_02,OFFICE,1,1,-69,60343,21563,30.6,55.2,high_temp_occupied,medium
MOD_ESP_02,LAB,1,1,-56,24384,10834,31.5,59.0,high_temp_occupied,medium
MOD_ESP_02,BEDROOM,1,1,-72,636,20688,32.0,59.1,high_temp_occupied,medium
MOD_ROOM_01,M_ROOM,1,1,-74,46401,46684,32.4,54.9,high_temp_occupied,medium
MOD_PC_01,LAB,1,1,-55,29895,37813,29.4,59.8,high_temp_occupied,medium
MOD_PC_01,LIVING_ROOM,1,1,-65,23725,41294,29.1,64.3,high_temp_occupied,medium
MOD_PC_02,LAB,1,1,-71,3562,23443,29.8,51.0,high_temp_occupied,medium
MOD_PC_02,LIVING_ROOM,1,1,-53,37771,25642,31.3,57.8,high_temp_occupied,medium
MOD_ROOM_01,OFFICE,1,1,-75,7853,15188,33.5,53.3,high_temp_occupied,medium
MOD_ESP_01,LIVING_ROOM,1,1,-70,19313,38773,33.0,62.7,high_temp_occupied,medium
MOD_ESP_02,LAB,1,1,-72,24440,42619,29.9,62.4,high_temp_occupied,medium
MOD_PC_01,OFFICE,1,1,-55,47854,27606,30.5,50.8,high_temp_occupied,medium
MOD_PC_02,LIVING_ROOM,1,1,-53,58323,41396,31.9,63.7,high_temp_occupied,medium
MOD_ESP_01,KITCHEN,1,1,-56,65510,22487,33.7,50.6,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-64,52020,20401,33.0,57.3,high_temp_occupied,medium
MOD_ESP_01,LIVING_ROOM,1,1,-59,55098,47785,31.4,62.4,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-61,33318,46063,29.2,55.2,high_temp_occupied,medium
MOD_ESP_01,LIVING_ROOM,1,1,-57,23472,26254,32.4,55.0,high_temp_occupied,medium
MOD_ESP_02,LIVING_ROOM,1,1,-59,72415,25229,31.2,46.9,high_temp_occupied,medium
MOD_ESP_01,LAB,1,1,-73,1751,21769,29.7,58.3,high_temp_occupied,medium
MOD_PC_01,LIVING_ROOM,1,1,-69,10754,19646,32.3,64.3,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-52,26190,17861,31.0,45.9,high_temp_occupied,medium
MOD_ESP_01,LAB,1,1,-74,15755,14794,31.7,64.9,high_temp_occupied,medium
MOD_ROOM_01,KITCHEN,1,1,-68,37505,21263,31.5,52.2,high_temp_occupied,medium
MOD_ESP_02,LIVING_ROOM,1,1,-57,9580,20518,31.1,57.1,high_temp_occupied,medium
MOD_ESP_02,KITCHEN,1,1,-75,25041,14254,30.7,57.3,high_temp_occupied,medium
MOD_ROOM_01,LAB,1,1,-64,28323,23454,31.0,62.9,high_temp_occupied,medium
MOD_ESP_01,LIVING_ROOM,1,1,-53,46575,16989,29.3,64.2,high_temp_occupied,medium
MOD_PC_02,M_ROOM,1,1,-70,15954,33228,29.4,57.9,high_temp_occupied,medium
MOD_PC_02,LAB,1,1,-59,28502,13114,34.0,53.1,high_temp_occupied,medium
MOD_ESP_02,KITCHEN,1,1,-60,72723,12899,30.7,47.3,high_temp_occupied,medium
MOD_PC_02,BEDROOM,1,1,-73,77378,37229,30.6,47.9,high_temp_occupied,medium
MOD_PC_02,OFFICE,1,1,-68,3006,46194,29.7,52.7,high_temp_occupied,medium
MOD_ESP_01,BEDROOM,1,1,-52,11631,39164,32.8,57.2,high_temp_occupied,medium
MOD_ROOM_01,BEDROOM,1,1,-68,21411,25639,32.2,57.1,high_temp_occupied,medium
MOD_ESP_02,BEDROOM,1,1,-61,80920,30470,31.3,63.5,high_temp_occupied,medium
MOD_PC_02,M_ROOM,1,1,-65,17382,31043,31.8,63.5,high_temp_occupied,medium
MOD_ESP_02,BEDROOM,1,1,-55,49160,38526,29.7,61.7,high_temp_occupied,medium
MOD_ESP_02,M_ROOM,1,1,-61,28354,25505,32.8,56.7,high_temp_occupied,medium
MOD_ROOM_01,OFFICE,1,1,-54,70344,27818,33.9,60.5,high_temp_occupied,medium
MOD_PC_02,OFFICE,1,1,-65,80128,41471,33.5,61.4,high_temp_occupied,medium
MOD_PC_01,KITCHEN,1,1,-59,68662,25531,29.6,51.1,high_temp_occupied,medium
MOD_PC_02,KITCHEN,1,1,-68,10540,27373,33.3,59.3,high_temp_occupied,medium
MOD_ESP_01,LAB,1,1,-51,70887,29353,33.9,50.8,high_temp_occupied,medium
MOD_ESP_02,OFFICE,1,1,-56,63090,29204,33.5,48.7,high_temp_occupied,medium
MOD_PC_02,OFFICE,1,1,-73,26588,12318,33.1,48.5,high_temp_occupied,medium
MOD_PC_02,LAB,1,1,-72,46191,20659,30.6,62.3,high_temp_occupied,medium
MOD_ROOM_01,KITCHEN,1,1,-69,37243,40323,32.1,59.3,high_temp_occupied,medium
MOD_PC_01,KITCHEN,1,1,-52,64887,34649,31.3,53.2,high_temp_occupied,medium
MOD_PC_02,BEDROOM,1,1,-61,28162,25339,29.6,50.3,high_temp_occupied,medium
MOD_PC_02,OFFICE,1,1,-68,60030,31890,32.4,51.1,high_temp_occupied,medium
MOD_PC_02,LIVING_ROOM,1,1,-53,10774,42750,29.5,64.8,high_temp_occupied,medium
MOD_PC_02,M_ROOM,1,1,-54,57702,18418,33.4,50.0,high_temp_occupied,medium
MOD_ESP_02,BEDROOM,1,1,-53,44310,30884,32.5,51.6,high_temp_occupied,medium
MOD_ROOM_01,M_ROOM,1,1,-71,58281,21446,33.4,58.4,high_temp_occupied,medium
MOD_ESP_01,BEDROOM,1,1,-71,21872,10947,32.8,48.0,high_temp_occupied,medium
MOD_ESP_01,BEDROOM,1,1,-65,31153,18199,30.1,48.0,high_temp_occupied,medium
MOD_ESP_02,KITCHEN,1,1,-67,39251,24795,32.8,49.5,high_temp_occupied,medium
MOD_PC_02,OFFICE,1,1,-68,48833,26724,30.6,52.1,high_temp_occupied,medium
MOD_ROOM_01,OFFICE,1,1,-51,42428,23636,29.6,56.8,high_temp_occupied,medium
MOD_PC_01,LAB,1,1,-72,24928,23072,30.2,61.8,high_temp_occupied,medium
MOD_ESP_02,M_ROOM,1,1,-75,53852,31900,30.7,59.5,high_temp_occupied,medium
MOD_ROOM_01,BEDROOM,1,1,-63,67849,44292,31.2,55.3,high_temp_occupied,medium
MOD_ROOM_01,LAB,1,1,-53,66322,14878,32.8,57.4,high_temp_occupied,medium
MOD_ESP_02,M_ROOM,1,1,-74,82482,32135,31.2,53.6,high_temp_occupied,medium
MOD_ESP_02,OFFICE,1,1,-62,62694,16758,31.0,62.0,high_temp_occupied,medium
MOD_ESP_02,LAB,1,1,-63,82040,21656,30.9,63.9,high_temp_occupied,medium
MOD_PC_02,KITCHEN,1,1,-50,47547,35760,31.0,50.9,high_temp_occupied,medium
MOD_ESP_02,LAB,1,1,-64,28416,27815,33.2,60.9,high_temp_occupied,medium
MOD_PC_01,OFFICE,1,1,-57,7580,42743,32.8,52.1,high_temp_occupied,medium
MOD_ESP_02,OFFICE,1,1,-58,46315,45756,32.3,59.0,high_temp_occupied,medium
MOD_ROOM_01,BEDROOM,1,1,-60,30776,20714,31.1,60.2,high_temp_occupied,medium
MOD_PC_02,OFFICE,1,1,-55,5910,25617,33.5,63.4,high_temp_occupied,medium
MOD_ROOM_01,LAB,1,1,-52,25304,32459,31.4,53.6,high_temp_occupied,medium
MOD_PC_02,KITCHEN,1,1,-72,29932,31058,30.6,49.8,high_temp_occupied,medium
MOD_ROOM_01,OFFICE,1,1,-55,19134,33549,31.1,46.2,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-55,69316,12299,33.4,53.3,high_temp_occupied,medium
MOD_ESP_01,BEDROOM,1,1,-68,47592,48342,32.1,49.3,high_temp_occupied,medium
MOD_ESP_01,KITCHEN,1,1,-53,35753,40870,31.9,47.0,high_temp_occupied,medium
MOD_PC_01,KITCHEN,1,1,-63,71732,45180,30.3,53.7,high_temp_occupied,medium
MOD_PC_01,M_ROOM,1,1,-54,82327,33325,32.0,64.0,high_temp_occupied,medium
MOD_PC_02,LIVING_ROOM,1,1,-66,70225,46703,32.8,55.4,high_temp_occupied,medium
MOD_PC_01,KITCHEN,1,1,-72,22540,19770,29.1,54.5,high_temp_occupied,medium
MOD_PC_01,OFFICE,1,1,-62,83072,33786,29.5,57.6,high_temp_occupied,medium
MOD_ESP_02,BEDROOM,1,1,-73,16501,46368,32.4,62.1,high_temp_occupied,medium
MOD_ESP_02,LIVING_ROOM,1,1,-65,70293,15218,31.3,47.3,high_temp_occupied,medium
MOD_ROOM_01,BEDROOM,1,1,-73,29509,26611,30.3,46.4,high_temp_occupied,medium
MOD_PC_02,LIVING_ROOM,1,1,-55,78397,23272,30.0,57.1,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-56,23420,19925,32.3,60.2,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-57,23362,19651,30.2,58.2,high_temp_occupied,medium
MOD_ROOM_01,KITCHEN,1,1,-67,14861,47156,32.1,62.2,high_temp_occupied,medium
MOD_PC_02,M_ROOM,1,1,-69,20293,13191,32.4,47.5,high_temp_occupied,medium
MOD_ESP_02,M_ROOM,1,1,-64,72562,30843,30.2,51.4,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-73,6180,12089,30.4,55.5,high_temp_occupied,medium
MOD_ESP_02,KITCHEN,1,1,-54,52104,28145,29.5,63.2,high_temp_occupied,medium
MOD_ESP_02,LAB,1,1,-65,78404,26326,32.6,63.3,high_temp_occupied,medium
MOD_PC_02,BEDROOM,1,1,-61,68535,28162,31.0,58.7,high_temp_occupied,medium
MOD_ESP_01,KITCHEN,1,1,-66,68175,47882,33.5,57.8,high_temp_occupied,medium
MOD_ESP_02,M_ROOM,1,1,-50,23581,35943,29.2,59.3,high_temp_occupied,medium
MOD_ESP_02,LIVING_ROOM,1,1,-50,31177,16008,33.0,62.7,high_temp_occupied,medium
MOD_PC_02,LIVING_ROOM,1,1,-61,47489,21922,29.1,51.3,high_temp_occupied,medium
MOD_ESP_02,M_ROOM,1,1,-60,49109,19837,30.5,57.0,high_temp_occupied,medium
MOD_PC_01,LAB,1,1,-74,37778,15366,30.7,56.1,high_temp_occupied,medium
MOD_PC_01,OFFICE,1,1,-54,27181,30865,33.8,60.9,high_temp_occupied,medium
MOD_ESP_02,LIVING_ROOM,1,1,-57,76475,43405,30.1,56.2,high_temp_occupied,medium
MOD_ESP_02,KITCHEN,1,1,-50,52915,30622,32.8,49.3,high_temp_occupied,medium
MOD_PC_02,M_ROOM,1,1,-75,29078,29843,32.9,52.7,high_temp_occupied,medium
MOD_ROOM_01,KITCHEN,1,1,-67,3059,43774,32.3,61.4,high_temp_occupied,medium
MOD_ESP_01,OFFICE,1,1,-55,24455,17626,33.6,49.3,high_temp_occupied,medium
MOD_ESP_02,LIVING_ROOM,1,1,-50,40767,38628,32.4,59.9,high_temp_occupied,medium
MOD_ROOM_01,LAB,1,1,-74,77469,26400,32.3,64.2,high_temp_occupied,medium
MOD_ESP_02,BEDROOM,1,1,-52,15487,31043,29.1,46.3,high_temp_occupied,medium
MOD_ESP_02,BEDROOM,1,1,-66,50862,39092,29.8,51.8,high_temp_occupied,medium
MOD_PC_01,LAB,1,1,-63,20408,32171,29.7,49.8,high_temp_occupied,medium
MOD_ESP_01,LAB,1,1,-64,70104,27391,29.1,48.6,high_temp_occupied,medium
MOD_ESP_02,M_ROOM,1,1,-75,83572,25326,31.3,59.8,high_temp_occupied,medium
MOD_PC_02,KITCHEN,1,1,-75,16800,34210,31.2,49.0,high_temp_occupied,medium
MOD_ESP_01,BEDROOM,1,1,-55,55650,18938,32.7,61.7,high_temp_occupied,medium
MOD_ESP_01,LAB,1,1,-57,10604,38315,33.7,51.6,high_temp_occupied,medium
MOD_PC_02,BEDROOM,1,1,-59,34626,42215,31.0,52.7,high_temp_occupied,medium
MOD_ESP_02,KITCHEN,1,1,-59,54823,36651,29.3,49.2,high_temp_occupied,medium
MOD_ROOM_01,LIVING_ROOM,1,1,-51,74760,47193,29.3,58.8,high_temp_occupied,medium
MOD_ESP_01,LAB,1,1,-61,48758,13171,32.0,47.8,high_temp_occupied,medium
MOD_PC_02,M_ROOM,1,1,-69,85697,21331,29.5,59.2,high_temp_occupied,medium
MOD_ROOM_01,KITCHEN,1,1,-68,51378,28255,33.5,57.3,high_temp_occupied,medium
MOD_ROOM_01,OFFICE,1,1,-61,57609,27844,32.5,60.4,high_temp_occupied,medium
MOD_ESP_01,KITCHEN,1,1,-55,77952,12223,29.5,52.8,high_temp_occupied,medium
MOD_ESP_01,M_ROOM,1,1,-64,11518,43795,30.2,47.7,high_temp_occupied,medium
MOD_PC_01,KITCHEN,1,1,-74,52739,15416,30.3,55.8,high_temp_occupied,medium
MOD_ESP_01,KITCHEN,1,1,-53,38335,40896,29.3,51.7,high_temp_occupied,medium
MOD_ESP_02,OFFICE,1,1,-75,80138,40505,32.8,64.3,high_temp_occupied,medium
MOD_PC_01,LAB,1,1,-73,49963,44664,30.7,63.9,high_temp_occupied,medium
MOD_ROOM_01,M_ROOM,1,1,-72,62593,29160,30.0,48.3,high_temp_occupied,medium
MOD_ROOM_01,BEDROOM,1,1,-74,85976,10028,30.3,50.5,high_temp_occupied,medium
MOD_PC_02,LIVING_ROOM,1,1,-60,62284,37999,16.9,56.6,low_temp_occupied,low
MOD_ESP_01,OFFICE,1,1,-64,53754,36897,18.6,49.5,low_temp_occupied,low
MOD_ROOM_01,BEDROOM,1,1,-59,458,34592,17.9,57.1,low_temp_occupied,low
MOD_PC_01,LAB,1,1,-54,63295,13743,17.7,59.6,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-60,7990,36198,17.9,51.8,low_temp_occupied,low
MOD_PC_01,LAB,1,1,-59,80861,32679,18.9,43.2,low_temp_occupied,low
MOD_PC_02,BEDROOM,1,1,-69,76577,22748,18.6,41.0,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-63,31778,34868,16.3,44.7,low_temp_occupied,low
MOD_PC_01,OFFICE,1,1,-52,44470,47441,16.3,52.1,low_temp_occupied,low
MOD_PC_02,LAB,1,1,-51,22136,35826,16.3,47.3,low_temp_occupied,low
MOD_PC_01,BEDROOM,1,1,-52,77742,20838,17.2,59.1,low_temp_occupied,low
MOD_PC_01,M_ROOM,1,1,-61,20471,21581,16.1,45.2,low_temp_occupied,low
MOD_PC_02,BEDROOM,1,1,-69,70620,38503,17.6,46.4,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-56,81420,44937,17.6,59.9,low_temp_occupied,low
MOD_ESP_01,BEDROOM,1,1,-51,43882,45165,17.6,46.6,low_temp_occupied,low
MOD_ROOM_01,KITCHEN,1,1,-63,86250,14672,16.5,50.0,low_temp_occupied,low
MOD_ESP_02,OFFICE,1,1,-51,18039,32240,16.2,56.2,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-68,20554,45596,17.6,44.3,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-53,17734,25676,18.6,53.1,low_temp_occupied,low
MOD_PC_01,M_ROOM,1,1,-72,13934,24295,17.5,56.2,low_temp_occupied,low
MOD_ESP_02,KITCHEN,1,1,-75,60546,21778,19.1,48.8,low_temp_occupied,low
MOD_ESP_01,BEDROOM,1,1,-51,39269,28379,17.4,41.8,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-70,49591,37009,19.2,59.9,low_temp_occupied,low
MOD_PC_02,BEDROOM,1,1,-69,62665,40851,19.1,48.6,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-68,7266,12586,18.7,45.1,low_temp_occupied,low
MOD_PC_02,M_ROOM,1,1,-55,62607,49112,16.6,51.1,low_temp_occupied,low
MOD_PC_02,LAB,1,1,-70,78392,38307,18.4,56.1,low_temp_occupied,low
MOD_PC_01,OFFICE,1,1,-55,40893,39605,19.1,56.5,low_temp_occupied,low
MOD_PC_02,OFFICE,1,1,-70,34302,38114,19.7,42.9,low_temp_occupied,low
MOD_ROOM_01,OFFICE,1,1,-65,12648,21603,17.5,58.6,low_temp_occupied,low
MOD_ESP_01,BEDROOM,1,1,-54,28472,41743,18.1,41.7,low_temp_occupied,low
MOD_ROOM_01,KITCHEN,1,1,-64,75340,37181,18.0,52.3,low_temp_occupied,low
MOD_ESP_01,OFFICE,1,1,-71,8300,26752,17.5,40.2,low_temp_occupied,low
MOD_ESP_01,OFFICE,1,1,-53,13599,36016,16.1,40.4,low_temp_occupied,low
MOD_ESP_02,M_ROOM,1,1,-58,61788,38004,19.8,55.0,low_temp_occupied,low
MOD_PC_01,LIVING_ROOM,1,1,-73,74145,43819,19.9,40.8,low_temp_occupied,low
MOD_ROOM_01,KITCHEN,1,1,-71,67034,12761,19.1,56.6,low_temp_occupied,low
MOD_ESP_01,BEDROOM,1,1,-68,78588,28264,18.4,49.5,low_temp_occupied,low
MOD_PC_01,M_ROOM,1,1,-53,24267,24061,16.2,42.2,low_temp_occupied,low
MOD_PC_01,OFFICE,1,1,-70,70057,23721,16.3,42.2,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-60,49008,30693,18.8,58.9,low_temp_occupied,low
MOD_ESP_02,M_ROOM,1,1,-74,18256,24021,18.8,42.1,low_temp_occupied,low
MOD_ESP_02,M_ROOM,1,1,-66,50309,47415,19.9,52.6,low_temp_occupied,low
MOD_PC_02,M_ROOM,1,1,-69,65348,15201,18.8,55.2,low_temp_occupied,low
MOD_ESP_01,BEDROOM,1,1,-55,44299,21148,16.3,52.8,low_temp_occupied,low
MOD_PC_02,OFFICE,1,1,-54,51430,11018,19.7,46.4,low_temp_occupied,low
MOD_PC_02,LAB,1,1,-53,13811,27192,18.5,59.0,low_temp_occupied,low
MOD_ESP_01,LIVING_ROOM,1,1,-62,8208,44202,18.3,55.1,low_temp_occupied,low
MOD_PC_01,LIVING_ROOM,1,1,-63,49542,45344,18.1,43.2,low_temp_occupied,low
MOD_ESP_01,LIVING_ROOM,1,1,-60,52854,40540,17.1,45.7,low_temp_occupied,low
MOD_ROOM_01,BEDROOM,1,1,-68,6351,17970,18.8,43.5,low_temp_occupied,low
MOD_PC_01,M_ROOM,1,1,-74,71472,32028,19.2,43.7,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-67,11663,28101,17.8,45.8,low_temp_occupied,low
